student_id,enroll_month,channel,grade_band,sessions_per_week,assessment_gap,first8_attendance,tenure_months,churned,cac,revenue_to_date
S01198,16,organic,elementary,1,2.5,0.728,13.12,1,95,4132.8
S01199,11,organic,elementary,1,2.0,0.875,10.65,1,95,3354.75
S01200,9,organic,high,2,1.6,0.936,21.0,0,95,6615.0
S01201,24,referral,middle,1,0.9,0.788,6.0,0,60,1890.0
S01202,9,organic,middle,1,2.1,0.799,21.0,0,95,6615.0
S01203,11,walk_in,college,1,1.3,0.857,4.73,1,45,1489.95
S01204,9,walk_in,middle,1,2.6,0.795,4.26,1,45,1341.9
S01205,2,walk_in,high,2,2.8,0.898,3.97,1,45,1250.55
S01206,11,organic,high,1,0.5,0.918,1.2,1,95,378.0
S01207,6,organic,college,1,1.2,0.893,0.5,1,95,157.5
S01208,10,paid,elementary,2,1.4,0.731,11.77,1,495,3707.55
S01209,12,walk_in,middle,1,0.6,0.787,18.0,0,45,5670.0
S01210,18,referral,college,2,0.7,0.952,1.49,1,60,469.35
S01211,13,organic,middle,1,1.8,0.674,17.0,0,95,5355.0
S01212,28,referral,college,1,1.5,0.89,2.0,0,60,630.0
S01213,5,walk_in,elementary,2,0.2,0.867,20.06,1,45,6318.9
S01214,4,walk_in,elementary,1,1.2,0.786,9.44,1,45,2973.6
S01215,21,referral,high,2,2.2,0.92,1.89,1,60,595.35
S01216,23,referral,middle,1,0.6,0.828,4.37,1,60,1376.55
S01217,7,referral,middle,1,0.9,0.794,14.76,1,60,4649.4
S01218,25,organic,college,2,3.1,0.735,1.43,1,95,450.45
S01219,19,organic,elementary,1,2.9,0.804,11.0,0,95,3465.0
S01220,6,referral,college,1,0.2,1.0,11.99,1,60,3776.85
S01221,15,organic,middle,1,0.5,0.674,15.0,0,95,4725.0
S01222,23,paid,elementary,2,2.0,0.856,7.0,0,495,2205.0
S01223,19,walk_in,elementary,1,0.6,0.875,7.71,1,45,2428.65
S01224,7,paid,middle,1,1.5,0.964,0.84,1,495,264.6
S01225,26,paid,middle,2,1.3,0.849,4.0,0,495,1260.0
S01226,4,walk_in,high,1,2.2,0.559,26.0,0,45,8190.0
S01227,21,organic,elementary,2,0.0,1.0,9.0,0,95,2835.0
S01228,17,walk_in,elementary,2,0.0,0.829,13.0,0,45,4095.0
S01229,18,walk_in,elementary,1,0.6,0.894,12.0,0,45,3780.0
S01230,5,organic,middle,2,2.6,0.681,10.34,1,95,3257.1
S01231,20,organic,high,1,1.6,0.736,4.76,1,95,1499.4
S01232,9,organic,middle,1,0.2,0.864,9.56,1,95,3011.4
S01233,15,walk_in,middle,1,2.1,0.927,14.67,1,45,4621.05
S01234,19,organic,middle,1,2.3,0.916,3.86,1,95,1215.9
S01235,29,organic,elementary,1,1.5,0.795,1.0,0,95,315.0
S01236,15,walk_in,elementary,2,1.4,0.939,6.33,1,45,1993.95
S01237,24,paid,college,1,2.1,0.792,6.0,0,495,1890.0
S01238,1,paid,middle,1,2.8,0.814,12.04,1,495,3792.6
S01239,4,referral,college,2,1.8,0.883,26.0,0,60,8190.0
S01240,28,organic,middle,1,2.2,0.896,2.0,0,95,630.0
S01241,4,organic,elementary,1,1.7,0.784,21.59,1,95,6800.85
S01242,4,paid,elementary,1,1.4,0.85,0.66,1,495,207.9
S01243,13,organic,elementary,1,0.9,0.911,17.0,0,95,5355.0
S01244,18,paid,middle,2,1.9,0.872,5.19,1,495,1634.85
S01245,27,referral,middle,1,1.4,0.777,0.5,1,60,157.5
S01246,26,paid,middle,1,1.5,1.0,4.0,0,495,1260.0
S01247,4,paid,middle,1,2.5,0.764,3.24,1,495,1020.6
S01248,24,organic,middle,1,2.1,0.915,5.96,1,95,1877.4
S01249,7,organic,elementary,2,2.5,0.857,21.43,1,95,6750.45
S01250,11,walk_in,elementary,1,0.3,1.0,19.0,0,45,5985.0
S01251,29,organic,college,1,2.2,0.589,1.0,0,95,315.0
S01252,22,paid,elementary,1,1.2,1.0,8.0,0,495,2520.0
S01253,22,organic,high,2,1.0,0.879,8.0,0,95,2520.0
S01254,7,walk_in,middle,1,0.9,0.752,5.68,1,45,1789.2
S01255,16,organic,high,1,2.8,0.815,14.0,0,95,4410.0
S01256,26,paid,middle,1,2.4,1.0,0.78,1,495,245.7
S01257,4,paid,middle,1,1.1,0.933,3.05,1,495,960.75
S01258,14,referral,middle,2,0.7,0.781,14.18,1,60,4466.7
S01259,0,walk_in,high,1,1.7,0.8,1.4,1,45,441.0
S01260,22,referral,middle,1,1.3,1.0,0.59,1,60,185.85
S01261,9,organic,elementary,1,3.2,0.629,3.44,1,95,1083.6
S01262,22,organic,elementary,1,0.4,0.889,8.0,0,95,2520.0
S01263,5,referral,high,1,0.1,0.89,19.4,1,60,6111.0
S01264,24,walk_in,middle,1,1.5,1.0,6.0,0,45,1890.0
S01265,26,organic,elementary,2,1.7,0.838,4.0,0,95,1260.0
S01266,29,referral,middle,1,1.8,0.989,1.0,0,60,315.0
S01267,15,organic,high,2,2.4,0.765,5.05,1,95,1590.75
S01268,18,paid,middle,1,3.6,0.677,12.0,0,495,3780.0
S01269,15,paid,elementary,1,1.4,0.973,11.91,1,495,3751.65
S01270,10,paid,middle,2,1.2,0.961,20.0,0,495,6300.0
S01271,18,walk_in,elementary,2,0.1,0.753,1.09,1,45,343.35
S01272,20,paid,elementary,1,1.9,0.911,1.07,1,495,337.05
S01273,14,paid,college,2,2.5,0.904,6.64,1,495,2091.6
S01274,4,referral,middle,1,1.5,0.792,1.25,1,60,393.75
S01275,7,paid,elementary,1,2.8,0.825,23.0,0,495,7245.0
S01276,13,paid,high,1,1.7,0.88,17.0,0,495,5355.0
S01277,22,organic,college,1,3.1,0.734,0.53,1,95,166.95
S01278,12,paid,high,2,2.0,0.793,18.0,0,495,5670.0
S01279,22,organic,elementary,1,0.7,0.822,8.0,0,95,2520.0
S01280,18,organic,elementary,1,1.1,0.847,0.5,1,95,157.5
S01281,27,organic,middle,2,0.3,0.788,3.0,0,95,945.0
S01282,11,paid,middle,1,0.1,0.917,6.77,1,495,2132.55
S01283,14,organic,high,2,1.9,0.698,1.96,1,95,617.4
S01284,3,referral,college,1,2.5,0.822,0.67,1,60,211.05
S01285,3,referral,high,1,3.5,0.76,19.23,1,60,6057.45
S01286,8,organic,middle,1,1.7,0.737,17.04,1,95,5367.6
S01287,28,paid,middle,1,1.5,0.952,2.0,0,495,630.0
S01288,4,walk_in,elementary,1,0.7,1.0,5.58,1,45,1757.7
S01289,0,organic,middle,1,2.6,0.954,17.9,1,95,5638.5
S01290,24,paid,elementary,1,2.1,0.683,6.0,0,495,1890.0
S01291,4,paid,elementary,1,1.2,1.0,3.85,1,495,1212.75
S01292,0,paid,elementary,2,2.3,0.867,13.32,1,495,4195.8
S01293,21,walk_in,elementary,1,2.2,0.822,2.92,1,45,919.8
S01294,20,organic,elementary,1,0.0,0.861,5.97,1,95,1880.55
S01295,25,walk_in,high,1,2.4,0.818,5.0,0,45,1575.0
S01296,23,paid,elementary,1,1.8,0.997,7.0,0,495,2205.0
S01297,28,referral,elementary,1,1.3,0.927,2.0,0,60,630.0
S01298,25,paid,high,1,1.3,0.823,2.59,1,495,815.85
S01299,17,referral,high,2,3.3,0.725,1.39,1,60,437.85
S01300,24,organic,high,1,3.1,0.741,6.0,0,95,1890.0
S01301,8,referral,high,2,3.3,0.862,8.99,1,60,2831.85
S01302,15,organic,high,2,0.7,1.0,0.5,1,95,157.5
S01303,0,paid,middle,1,1.1,0.761,15.68,1,495,4939.2
S01304,13,paid,high,1,2.5,0.814,12.75,1,495,4016.25
S01305,22,organic,elementary,1,0.6,0.857,3.59,1,95,1130.85
S01306,21,organic,elementary,1,1.1,0.795,3.5,1,95,1102.5
S01307,19,referral,high,1,0.1,0.965,11.0,0,60,3465.0
S01308,1,referral,elementary,2,3.4,0.853,29.0,0,60,9135.0
S01309,3,paid,middle,1,2.7,0.65,0.92,1,495,289.8
S01310,9,organic,elementary,1,2.1,0.719,0.5,1,95,157.5
S01311,22,paid,middle,2,1.9,0.991,4.7,1,495,1480.5
S01312,14,organic,high,1,1.3,0.902,0.79,1,95,248.85
S01313,28,paid,high,1,1.3,0.925,2.0,0,495,630.0
S01314,28,paid,middle,1,2.3,0.768,2.0,0,495,630.0
S01315,5,paid,elementary,1,1.1,0.835,2.08,1,495,655.2
S01316,19,paid,high,2,2.8,0.87,2.94,1,495,926.1
S01317,18,organic,high,1,1.3,0.814,10.82,1,95,3408.3
S01318,17,referral,middle,1,0.9,0.765,13.0,0,60,4095.0
S01319,12,paid,high,2,2.9,0.816,18.0,0,495,5670.0
S01320,15,referral,high,1,1.6,0.953,15.0,0,60,4725.0
S01321,18,organic,college,2,2.2,0.735,4.06,1,95,1278.9
S01322,9,organic,high,1,1.3,0.983,19.64,1,95,6186.6
S01323,3,paid,high,1,0.0,1.0,1.56,1,495,491.4
S01324,17,paid,middle,1,2.2,0.733,0.98,1,495,308.7
S01325,26,walk_in,high,1,0.5,0.905,4.0,0,45,1260.0
S01326,8,walk_in,high,2,2.7,0.82,2.81,1,45,885.15
S01327,8,organic,elementary,1,0.3,0.982,0.63,1,95,198.45
S01328,3,referral,middle,1,0.0,0.999,6.14,1,60,1934.1
S01329,19,organic,middle,2,2.0,0.714,9.15,1,95,2882.25
S01330,0,referral,elementary,1,2.1,0.685,0.5,1,60,157.5
S01331,7,organic,high,1,1.8,0.957,21.43,1,95,6750.45
S01332,6,organic,high,1,0.6,0.912,24.0,0,95,7560.0
S01333,5,paid,college,1,2.5,0.859,4.65,1,495,1464.75
S01334,27,paid,middle,1,0.4,0.945,0.56,1,495,176.4
S01335,28,referral,middle,2,1.3,1.0,2.0,0,60,630.0
S01336,19,paid,high,2,1.0,0.77,2.29,1,495,721.35
S01337,7,paid,middle,2,1.4,1.0,23.0,0,495,7245.0
S01338,17,paid,high,2,2.5,0.745,13.0,0,495,4095.0
S01339,28,paid,middle,2,1.1,0.976,2.0,0,495,630.0
S01340,19,organic,middle,2,2.2,0.993,4.42,1,95,1392.3
S01341,25,paid,elementary,1,2.3,0.672,3.14,1,495,989.1
S01342,21,paid,elementary,1,0.2,0.961,7.47,1,495,2353.05
S01343,16,paid,middle,1,0.7,0.865,5.5,1,495,1732.5
S01344,26,organic,elementary,1,1.4,0.832,3.76,1,95,1184.4
S01345,16,paid,high,1,1.2,0.877,0.5,1,495,157.5
S01346,20,organic,college,2,2.0,0.742,0.68,1,95,214.2
S01347,0,paid,elementary,2,0.0,0.841,30.0,0,495,9450.0
S01348,13,organic,elementary,1,2.3,0.894,5.68,1,95,1789.2
S01349,23,paid,elementary,1,2.4,0.91,2.68,1,495,844.2
S01350,19,walk_in,college,1,1.5,0.797,5.56,1,45,1751.4
S01351,20,organic,elementary,1,0.5,0.745,10.0,0,95,3150.0
S01352,23,organic,high,2,1.7,1.0,7.0,0,95,2205.0
S01353,17,paid,elementary,1,1.2,0.992,5.83,1,495,1836.45
S01354,2,organic,elementary,1,2.2,0.866,1.96,1,95,617.4
S01355,24,walk_in,elementary,1,1.6,0.742,6.0,0,45,1890.0
S01356,15,organic,high,1,2.4,0.755,1.57,1,95,494.55
S01357,14,organic,elementary,2,1.3,0.914,16.0,0,95,5040.0
S01358,12,paid,high,1,3.0,0.687,4.55,1,495,1433.25
S01359,11,organic,middle,1,0.0,1.0,2.78,1,95,875.7
S01360,6,organic,elementary,1,0.8,0.905,24.0,0,95,7560.0
S01361,22,organic,elementary,1,2.1,0.874,0.5,1,95,157.5
S01362,24,referral,high,1,0.3,0.801,6.0,0,60,1890.0
S01363,14,walk_in,middle,1,2.4,0.72,0.75,1,45,236.25
S01364,3,organic,middle,1,0.6,0.814,27.0,0,95,8505.0
S01365,18,referral,middle,1,1.8,0.875,12.0,0,60,3780.0
S01366,0,organic,middle,1,0.9,0.857,0.5,1,95,157.5
S01367,4,paid,high,2,1.3,0.856,1.49,1,495,469.35
S01368,5,paid,middle,2,1.9,0.895,1.5,1,495,472.5
S01369,6,organic,high,2,1.6,0.899,5.92,1,95,1864.8
S01370,15,referral,middle,2,1.4,1.0,15.0,0,60,4725.0
S01371,5,referral,middle,2,3.6,0.763,22.85,1,60,7197.75
S01372,15,organic,middle,1,1.7,0.74,4.65,1,95,1464.75
S01373,24,organic,high,1,0.8,0.889,3.75,1,95,1181.25
S01374,25,referral,middle,1,2.5,0.972,5.0,0,60,1575.0
S01375,29,walk_in,high,1,2.4,0.758,1.0,0,45,315.0
S01376,24,paid,elementary,1,2.8,0.806,1.65,1,495,519.75
S01377,29,referral,middle,1,3.3,0.739,1.0,0,60,315.0
S01378,24,walk_in,high,1,0.9,0.93,6.0,0,45,1890.0
S01379,16,referral,middle,1,2.7,0.833,2.83,1,60,891.45
S01380,2,paid,high,2,2.7,0.737,5.31,1,495,1672.65
S01381,23,organic,college,1,1.7,0.825,7.0,0,95,2205.0
S01382,5,organic,middle,1,1.9,0.943,9.94,1,95,3131.1
S01383,3,paid,elementary,1,0.0,1.0,6.27,1,495,1975.05
S01384,15,walk_in,high,1,1.2,0.972,1.25,1,45,393.75
S01385,9,organic,high,2,3.3,0.891,21.0,0,95,6615.0
S01386,19,paid,elementary,1,0.1,0.886,9.13,1,495,2875.95
S01387,28,organic,high,1,1.2,0.833,2.0,0,95,630.0
S01388,0,referral,middle,1,2.0,0.937,16.68,1,60,5254.2
S01389,8,paid,elementary,1,2.2,0.7,16.01,1,495,5043.15
S01390,25,referral,elementary,2,3.2,0.796,5.0,0,60,1575.0
S01391,4,organic,elementary,1,0.1,0.721,4.46,1,95,1404.9
S01392,6,paid,middle,1,1.7,0.809,2.03,1,495,639.45
S01393,13,paid,high,1,2.5,0.737,3.27,1,495,1030.05
S01394,16,paid,elementary,1,0.5,0.774,14.0,0,495,4410.0
S01395,23,organic,elementary,1,1.7,0.913,2.29,1,95,721.35
S01396,23,paid,middle,2,3.4,0.714,3.43,1,495,1080.45
S01397,29,referral,middle,1,2.9,0.756,0.84,1,60,264.6
S01398,10,organic,middle,2,2.2,0.82,4.41,1,95,1389.15
S01399,0,organic,high,1,0.0,0.847,21.56,1,95,6791.4
